y_act,T1,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T2,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T3,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T4,T40,T41,T42,T43,T44,T45,T46,T47,T5,T6,T7,T8,T9,TInf,vf,vsa,gsa,pld,lcd
58.17210758,0.007869392,0.005966643,0.006330749,0.006471694,0.00701198,0.007364341,0.008292225,0.008468405,0.008280479,0.008386187,0.003958187,0.008362697,0.004334038,0.004240075,0.004956542,0.004933051,0.004721635,0.004756871,0.004874325,0.005402866,0.005884426,0.005449847,0.009137891,0.006107588,0.00617806,0.007082452,0.00716467,0.007505285,0.008409678,0.008585859,0.009666432,0.010594315,0.012450082,0.008926474,0.013272257,0.015480385,0.018099601,0.022527602,0.027272727,0.036751233,0.056060606,0.317077754,0.008527132,0.006330749,0.007411323,0.007704957,0.005426357,0.219931877,0.94,892,4549,30.2,42.6
47.41818387,4.64E-04,0.006790383,0.008502488,0.009431088,0.009431088,0.009779313,0.009953425,0.009010316,0.010113028,0.009735784,0.004164188,0.004860638,0.005542578,0.005339447,0.004976712,0.006282555,0.005644143,0.00548454,0.005919821,0.006224518,0.007066061,0.008255829,0.003757926,0.006848421,0.008792676,0.008546016,0.006529215,0.007660945,0.007893095,0.009648728,0.012158849,0.013421163,0.01326156,0.005237881,0.01601834,0.01395801,0.021706011,0.026232933,0.028757563,0.042933213,0.065393712,0.296005572,0.006427649,0.006964496,0.005600615,0.006500196,0.005687671,0.201085301,0.94,1011,5631,29.3,41.1
141.2455855,0.009497113,0.008723119,0.009894569,0.01006192,0.011024182,0.010187432,0.010543051,0.010961426,0.012614007,0.012802276,0.0056899,0.01140072,0.006840432,0.006212869,0.006296544,0.007070538,0.007426157,0.007447076,0.007865451,0.006756757,0.007865451,0.007781776,0.009810894,0.008534851,0.008409338,0.010375701,0.010250188,0.011275207,0.010501213,0.011693582,0.012342063,0.015228851,0.016170195,0.011860932,0.016714083,0.020814158,0.021818258,0.027801021,0.03116894,0.040477784,0.054556104,0.102690151,0.010480295,0.009538951,0.010940507,0.012028282,0.008053719,0.301501966,0.92,1318,5640,21.9,29.9
143.2093466,0.004767267,0.008483483,0.008896396,0.009834835,0.009834835,0.010379129,0.011373874,0.010679429,0.01234985,0.012368619,0.006437688,0.008370871,0.006193694,0.006625375,0.007225976,0.007057057,0.006813063,0.007225976,0.007601351,0.007601351,0.008633634,0.00792042,0.007657658,0.007864114,0.008802553,0.009196697,0.009928679,0.010810811,0.011317568,0.011111111,0.01341967,0.013776276,0.015427928,0.010266517,0.017586336,0.020514264,0.022240991,0.028096847,0.032657658,0.043243243,0.06143018,0.140897147,0.009290541,0.008877628,0.010097598,0.010735736,0.007713964,0.270364114,0.93,1249,6416,22.4,31.5
141.6518397,0.004670139,0.008767361,0.008854167,0.009079861,0.009461806,0.010746528,0.011215278,0.011336806,0.012291667,0.01234375,0.006371528,0.006736111,0.006579861,0.006770833,0.007013889,0.007118056,0.00765625,0.006892361,0.007986111,0.008055556,0.008489583,0.008246528,0.006458333,0.00875,0.00875,0.009340278,0.010052083,0.011388889,0.011059028,0.0125,0.013420139,0.014010417,0.016145833,0.008663194,0.018246528,0.020034722,0.023315972,0.028715278,0.0328125,0.043472222,0.058802083,0.135190972,0.009253472,0.008020833,0.0096875,0.010711806,0.007864583,0.276649306,0.92,1273,6347,22.3,30.5
124.5675878,0.030007871,0.014266037,0.010625738,0.00974026,0.011707989,0.010822511,0.012987013,0.013774105,0.012691854,0.012593467,0.007280598,0.028532074,0.007083825,0.007969303,0.006296734,0.006001574,0.007674144,0.007378985,0.008559622,0.00639512,0.006296734,0.007477371,0.019972452,0.010133806,0.010428965,0.008953168,0.009641873,0.01141283,0.010724124,0.009149941,0.007969303,0.006788666,0.006887052,0.015545061,0.006591893,0.006591893,0.006887052,0.005903188,9.84E-04,4.92E-04,3.94E-04,5.90E-04,0.013282172,0.014856356,0.017611177,0.021841795,0.015741834,0.51446281,0.83,1653,3067,11.2,16.2
56.14769831,0.018625082,0.004771461,0.004976245,0.005365334,0.005232225,0.005570118,0.005334617,0.005938729,0.005815858,0.006573558,0.003071756,0.012051524,0.003645151,0.003368693,0.003368693,0.003860174,0.003829456,0.003645151,0.00390113,0.004136632,0.003819217,0.004054718,0.008078719,0.004198067,0.004638352,0.004628113,0.004976245,0.005006963,0.005324377,0.005396052,0.006184469,0.006409731,0.007044561,0.008498526,0.007710108,0.008959289,0.010730668,0.013382618,0.015665957,0.021430619,0.031710763,0.360337484,0.007167431,0.006102556,0.006716907,0.00717767,0.004761222,0.306807012,0.87,921,3470,55.7,56.1
114.2909886,0.04449249,0.007111971,0.008306782,0.008420574,0.008648157,0.010810196,0.011492945,0.010127447,0.008648157,0.010298134,0.004210287,0.021620391,0.004210287,0.005006827,0.004608557,0.00631543,0.006144743,0.006656805,0.006201639,0.006599909,0.005006827,0.005746472,0.01558944,0.006884388,0.007851616,0.00779472,0.008420574,0.007908512,0.008420574,0.008989531,0.009729176,0.009217114,0.006713701,0.014394629,0.008477469,0.006429222,0.007624033,0.005860264,0.006429222,0.005234411,0.002275831,1.71E-04,0.01183432,0.011606736,0.009729176,0.011720528,0.008249886,0.581759217,0.77,1458,2494,12.1,18
129.6936751,0.027266391,0.008528435,0.010537537,0.009553487,0.007585387,0.007298372,0.00647833,0.00922547,0.013202673,0.011357579,0.004879249,0.020829062,0.003362171,0.003157161,0.00430522,0.00627332,0.008979458,0.00725737,0.00803641,0.007298372,0.006642339,0.007339374,0.013612694,0.005002255,0.00627332,0.006232318,0.005699291,0.013284678,0.015539793,0.00725737,0.006683341,0.012464636,0.014555742,0.013817705,0.018368937,0.017384887,0.016523843,0.027102382,0.027266391,0.033457706,0.035794826,0.033416704,0.0117676,0.008774447,0.00803641,0.007339374,0.005863299,0.429086883,0.84,1282,3346,17.4,24.9
135.1501888,0.025962963,0.008518519,0.00962963,0.009888889,0.009407407,0.007703704,0.010407407,0.010259259,0.01037037,0.010111111,0.00462963,0.021074074,0.005111111,0.004814815,0.005444444,0.004925926,0.006777778,0.008555556,0.009222222,0.008962963,0.007888889,0.003555556,0.014555556,0.006814815,0.007888889,0.008259259,0.00962963,0.013777778,0.012222222,0.011333333,0.009740741,0.013185185,0.014296296,0.016555556,0.015074074,0.019888889,0.019555556,0.028296296,0.026481481,0.038481481,0.046296296,0.046703704,0.013888889,0.011888889,0.010481481,0.009851852,0.005666667,0.365962963,0.89,1304,4047,17.6,27.3
140.8432335,0.015951462,0.007898511,0.007015996,0.007810259,0.00811914,0.009023718,0.009200221,0.009310535,0.009906233,0.009156095,0.004699393,0.017672366,0.005317154,0.005427468,0.005537783,0.006089355,0.006464424,0.006089355,0.006420298,0.006199669,0.006398235,0.007302813,0.014054054,0.007722008,0.007964699,0.007633756,0.00858246,0.009972421,0.01003861,0.010678434,0.011362383,0.01425262,0.012730281,0.015642581,0.016723662,0.018907887,0.019746277,0.026387204,0.028527303,0.039713183,0.054120243,0.134274683,0.012377275,0.011009377,0.010854937,0.009994484,0.007391065,0.302327634,0.92,1211,4918,22,31.5
142.3743616,0.006515775,0.009216392,0.007801783,0.008616255,0.007651749,0.008680556,0.009752229,0.011123971,0.012131344,0.010502401,0.005379801,0.008016118,0.004736797,0.004908265,0.004115226,0.005851337,0.007180213,0.006151406,0.00679441,0.007866084,0.00722308,0.008166152,0.007887517,0.007630316,0.008787723,0.007265947,0.009537894,0.009023491,0.009602195,0.01086677,0.011359739,0.013974623,0.016696674,0.011702675,0.016439472,0.014617627,0.023876886,0.026856139,0.029599623,0.043767147,0.063228738,0.178519376,0.010695302,0.008916324,0.012217078,0.013245885,0.009280693,0.256022805,0.93,1210,6048,23.8,33.5
47.74548529,0.005291005,0.008462909,0.007531584,0.00893532,0.010190584,0.008462909,0.009056797,0.009826153,0.007788036,0.008962315,0.004319188,0.003482345,0.004332685,0.005034554,0.005223518,0.006262823,0.005250513,0.005668934,0.006235828,0.00707267,0.007383112,0.007275132,0.001660188,0.008516899,0.007747543,0.006424792,0.010298564,0.01068999,0.006573264,0.010177087,0.016372422,0.012242198,0.012012742,0.004076234,0.013281503,0.020178706,0.02079959,0.024835331,0.032326423,0.039615052,0.065948602,0.315813627,0.003171904,0.002510528,0.002510528,0.00723464,0.00542598,0.187506749,0.95,900,6641,30.4,42.9
134.068816,0.021495229,0.007103911,0.007339834,0.006632065,0.008309741,0.008283527,0.007628185,0.009201007,0.009096152,0.009856349,0.005059243,0.017825312,0.005531089,0.005504876,0.004928174,0.005924295,0.006291287,0.0063175,0.006265073,0.006212645,0.005635944,0.006867988,0.011874803,0.006134004,0.007864108,0.007811681,0.009043724,0.008047604,0.010800042,0.010747615,0.011324316,0.011822376,0.012399077,0.01043305,0.013709762,0.018428227,0.018428227,0.023854462,0.030171962,0.038822481,0.053449722,0.127555835,0.009463144,0.007942749,0.008519451,0.008335955,0.006658278,0.339047919,0.89,1199,3622,20.7,29.6
111.8263972,0.034971645,0.006695022,0.007403907,0.006301197,0.008191556,0.009924386,0.009373031,0.009294266,0.0107908,0.012838689,0.006773787,0.012759924,0.007167612,0.007088847,0.005907372,0.007325142,0.005986137,0.005986137,0.007325142,0.007246377,0.006379962,0.007482672,0.008821676,0.008506616,0.009136736,0.01047574,0.008349086,0.009136736,0.0107908,0.013626339,0.012838689,0.0123661,0.013468809,0.009215501,0.012681159,0.012129805,0.011657215,0.013074984,0.012523629,0.012129805,0.008270321,0.001969124,0.008900441,0.007561437,0.007325142,0.006458727,0.005749842,0.549621928,0.74,1449,1940,10.8,19.1
45.83830109,0.003382944,0.004411427,0.004955418,0.005346412,0.006315396,0.006391895,0.006723389,0.007649874,0.007496876,0.00790487,0.004164931,0.002906952,0.004156431,0.005150915,0.004938419,0.005065916,0.004785421,0.005312412,0.005176415,0.005048917,0.005108416,0.005567408,0.003136448,0.006179398,0.00664689,0.007241881,0.008389362,0.008788855,0.009927836,0.009961836,0.010956319,0.011602309,0.013174783,0.003416944,0.013387279,0.017722208,0.01875919,0.02184464,0.0303105,0.038325868,0.059584017,0.397249445,0.004181931,0.003960935,0.004759921,0.005720406,0.004334928,0.162474819,0.95,770,5505,35.3,48
120.5892765,0.032982687,0.006958142,0.008382643,0.008547009,0.00958799,0.010026298,0.009916721,0.011396011,0.010409818,0.010409818,0.006136314,0.017258383,0.004218716,0.005204909,0.005369275,0.005698006,0.005752794,0.005862371,0.006355468,0.00662941,0.006903353,0.006191102,0.011615165,0.006738988,0.006410256,0.009040105,0.007999123,0.009861933,0.009149682,0.010738549,0.012601359,0.011560377,0.013477975,0.010519395,0.016929652,0.017641902,0.020490905,0.0195595,0.019121192,0.017094017,0.017915845,0.010957703,0.010683761,0.008163489,0.009259259,0.009423625,0.007177296,0.495671707,0.8,1360,2348,14.3,20.3
117.4879545,0.03758281,0.006879565,0.008196025,0.00730423,0.007346696,0.007389163,0.00730423,0.008408357,0.008748089,0.009342619,0.005223374,0.015839986,0.005478172,0.005180907,0.00586037,0.006285035,0.004968575,0.005138441,0.006327501,0.005817904,0.006157635,0.005775437,0.012357737,0.007389163,0.006964498,0.008238492,0.009512485,0.008875488,0.008917955,0.009087821,0.010998811,0.012145405,0.013037201,0.010361814,0.014353661,0.01579752,0.016774248,0.019109903,0.020383897,0.019704433,0.017963309,0.015330389,0.009342619,0.008196025,0.008535757,0.008578223,0.007389163,0.514098862,0.79,1342,2398,14.4,21
78.0397429,9.62E-04,0.007507996,0.007697729,0.007291158,0.008361793,0.008321136,0.009811894,0.009893208,0.010381092,0.01112647,0.006152762,0.00399794,0.006559332,0.006261181,0.006789722,0.006478018,0.006071448,0.006979455,0.006694856,0.007494444,0.007426682,0.008578631,0.004282539,0.008822573,0.009296905,0.010868976,0.009879655,0.011641459,0.012712094,0.014094433,0.01431127,0.015598742,0.016926872,0.006234076,0.018932618,0.021372039,0.024001193,0.029300157,0.036225403,0.047853309,0.06761262,0.20892286,0.006220524,0.005813953,0.007494444,0.009202038,0.006898141,0.214641947,0.95,1109,7222,25.8,35.3
63.84834101,0.002040134,0.005100334,0.005075251,0.005576923,0.006270903,0.007558528,0.007759197,0.0084699,0.008478261,0.008737458,0.004473244,0.003235786,0.004122074,0.004347826,0.004489967,0.004974916,0.005016722,0.005,0.005652174,0.005660535,0.006137124,0.006137124,0.003687291,0.006956522,0.0075,0.007366221,0.007675585,0.008745819,0.01,0.011379599,0.011881271,0.013670569,0.015351171,0.004740803,0.016931438,0.021881271,0.025083612,0.030852843,0.036471572,0.046973244,0.069439799,0.325192308,0.004657191,0.004682274,0.004807692,0.005802676,0.004623746,0.169331104,0.96,844,6578,31.5,42.5
126.0098248,0.036288998,0.008456486,0.008251232,0.008866995,0.00907225,0.008743842,0.011453202,0.009646962,0.010796388,0.01046798,0.005993432,0.022824302,0.004967159,0.005500821,0.006157635,0.007183908,0.006650246,0.00681445,0.00545977,0.007348112,0.008004926,0.006896552,0.014737274,0.007758621,0.00816913,0.010139573,0.008908046,0.00956486,0.008743842,0.009811166,0.010960591,0.012068966,0.012192118,0.013669951,0.013711002,0.016748768,0.018390805,0.019458128,0.01683087,0.013752053,0.012520525,0.008538588,0.012110016,0.011001642,0.011740558,0.011330049,0.008825944,0.482471264,0.83,1444,3166,14.4,21.2
143.306005,0.002239067,0.009236152,0.012571429,0.014087464,0.015556851,0.009049563,0.015440233,0.012874636,0.00935277,0.009702624,0.006157434,0.005177843,0.005994169,0.007883382,0.006087464,0.005970845,0.005970845,0.004011662,0.005457726,0.008443149,0.005574344,0.00851312,0.004431487,0.007276968,0.009189504,0.010728863,0.009329446,0.012034985,0.010822157,0.007300292,0.012641399,0.012874636,0.017142857,0.00412828,0.021131195,0.01548688,0.020991254,0.032163265,0.03174344,0.047836735,0.065212828,0.178728863,0.008069971,0.006390671,0.010868805,0.010892128,0.009702624,0.237527697,0.94,1198,6257,24.3,33.9
65.54137942,0.009785302,0.006301332,0.006012049,0.005848542,0.006640925,0.007055982,0.007760323,0.008137648,0.008741369,0.008062183,0.004138,0.010489642,0.004125423,0.004590791,0.004678833,0.004867496,0.004578213,0.004968116,0.005295131,0.005534104,0.005685034,0.006062359,0.010313557,0.006162979,0.006540305,0.006741545,0.007609393,0.007999296,0.008791679,0.009018074,0.010363867,0.010967588,0.011848013,0.01095501,0.014099387,0.016363339,0.018652446,0.022086106,0.028387438,0.03827336,0.056070535,0.295835587,0.009697259,0.008514974,0.008892299,0.008640749,0.006477417,0.221339002,0.95,918,5163,29.4,44.2
67.13709449,0.007870668,0.006158654,0.006411435,0.007089346,0.007100836,0.007778748,0.007663848,0.00873242,0.009100101,0.008985201,0.004883261,0.00854858,0.004779851,0.005377332,0.005009652,0.005584153,0.005653093,0.006170144,0.005825444,0.005882894,0.006112694,0.006514845,0.008996691,0.006974446,0.007767258,0.007893648,0.00850262,0.008318779,0.009192021,0.010088243,0.011099366,0.011731317,0.01311012,0.010180164,0.015258755,0.016649049,0.019877746,0.023933726,0.029437448,0.039721022,0.059058737,0.27607087,0.009536722,0.007893648,0.008950731,0.009536722,0.006066734,0.216920213,0.95,951,5755,28.7,39.7
140.8231639,0.021034073,0.014637747,0.008077412,0.008897454,0.008856452,0.01057854,0.015334782,0.013202673,0.010291525,0.00922547,0.005535282,0.016728853,0.005863299,0.008118414,0.005740293,0.00549428,0.004551232,0.004879249,0.010250523,0.009635491,0.00549428,0.009717496,0.014063717,0.010496535,0.007913404,0.011152569,0.011849604,0.006191316,0.009635491,0.011152569,0.013858707,0.024396244,0.007749395,0.009266473,0.013038665,0.01980401,0.022223133,0.027143384,0.03489278,0.040100045,0.046455369,0.039444012,0.011275575,0.014063717,0.015047767,0.010373529,0.013366682,0.342900488,0.9,1365,4384,18.3,26.5
134.9542666,0.023958333,0.009038978,0.008568548,0.007930108,0.008467742,0.008702957,0.00984543,0.009778226,0.010248656,0.010584677,0.005913978,0.017405914,0.005645161,0.005745968,0.005846774,0.005611559,0.006283602,0.006653226,0.007056452,0.007325269,0.00749328,0.007594086,0.01438172,0.007627688,0.008198925,0.009106183,0.009274194,0.009744624,0.011458333,0.010215054,0.010450269,0.011525538,0.014314516,0.015591398,0.015524194,0.016498656,0.021034946,0.023958333,0.028897849,0.036055108,0.043548387,0.047513441,0.013239247,0.010853495,0.011592742,0.0125,0.00749328,0.383702957,0.89,1299,3860,17,25
63.87984253,0.008490218,0.006328113,0.007250962,0.006525866,0.007448716,0.008252914,0.008358382,0.008674788,0.008477034,0.00934715,0.005405263,0.009096662,0.00487792,0.005049307,0.004851553,0.00506249,0.005457997,0.005972156,0.005378896,0.005392079,0.006222644,0.005312978,0.008121078,0.006038074,0.007079576,0.007949692,0.007606919,0.007962875,0.009333966,0.009333966,0.010757791,0.010915994,0.0121948,0.009307599,0.014831514,0.0168486,0.018654749,0.023624954,0.028885197,0.038522386,0.057388072,0.280111269,0.008832991,0.006829088,0.007844223,0.008028793,0.006090808,0.229670938,0.93,967,4697,28.9,40.1
48.72384805,0.003027388,0.004866455,0.005036215,0.00549834,0.006450883,0.007243096,0.007582617,0.007686359,0.007535461,0.00845971,0.004347744,0.003442357,0.00447978,0.005045647,0.004592953,0.005347442,0.0052437,0.005253131,0.00575298,0.006045345,0.005903878,0.006054776,0.003857326,0.006743247,0.006648936,0.007903274,0.008365399,0.008582315,0.009214199,0.009827222,0.010713747,0.011015542,0.012241587,0.004913611,0.013637392,0.016268674,0.019182888,0.022314018,0.029500528,0.038073412,0.06072695,0.373113777,0.004857024,0.004960767,0.005319149,0.006356572,0.004923042,0.175843142,0.95,824,5598,33.8,45.9
142.7978719,0.013209475,0.007596211,0.007718239,0.008191095,0.008145335,0.009106301,0.010082521,0.010189295,0.011623118,0.011318049,0.006116628,0.012645098,0.006238655,0.006253909,0.005979347,0.006208148,0.006955567,0.007443677,0.007428423,0.007763999,0.008679205,0.008496164,0.010158788,0.008252109,0.008648698,0.008938513,0.010235055,0.010601138,0.01092146,0.012507817,0.011867173,0.014216202,0.014628045,0.011073994,0.018075321,0.01877698,0.022071722,0.026388444,0.031605119,0.039964002,0.056361445,0.145533031,0.009258836,0.009014781,0.009731692,0.009884226,0.00741317,0.276483778,0.93,1191,5286,22.9,33.6
82.18762625,0.021850129,0.007855297,0.00744186,0.006180879,0.007049096,0.006945736,0.007421189,0.007565891,0.008599483,0.008578811,0.004609819,0.016578811,0.004299742,0.00394832,0.004568475,0.004857881,0.004299742,0.00450646,0.004671835,0.004816537,0.00450646,0.004382429,0.011617571,0.004568475,0.005374677,0.004155039,0.005043928,0.006160207,0.007338501,0.007131783,0.007111111,0.006366925,0.007462532,0.012072351,0.009302326,0.01318863,0.011927649,0.014449612,0.019638243,0.022242894,0.0334677,0.192847545,0.01081137,0.008682171,0.009178295,0.010914729,0.006511628,0.396899225,0.82,1164,2802,35.9,36.7
9.109880429,4.20E-04,0.00400513,0.005150955,0.006002439,0.007390043,0.008851232,0.008083845,0.008851232,0.009397864,0.009324279,0.0052771,0.001356068,0.0052771,0.005571441,0.00512993,0.005539904,0.005476831,0.006128585,0.005886805,0.00664368,0.006538559,0.007095703,0.001839627,0.007642335,0.007778993,0.008115381,0.009050963,0.009481961,0.009755277,0.012152048,0.013760407,0.01504289,0.016630225,0.002911866,0.018553948,0.023767976,0.028845345,0.033134303,0.040356152,0.051593642,0.077054075,0.291039442,0.003363889,0.002985451,0.003458498,0.004047179,0.003342864,0.170896056,0.95,904,6341,29,38.7
128.8244281,0.02757706,0.00914662,0.009558218,0.010975944,0.010198482,0.010244215,0.01193634,0.012439404,0.01253087,0.011616208,0.006265435,0.024512942,0.006402634,0.005396506,0.006311168,0.006082503,0.008003293,0.007271563,0.008506357,0.007774627,0.007545962,0.008506357,0.017424312,0.009329553,0.009009421,0.009741151,0.009421019,0.011250343,0.010747279,0.011341809,0.011021677,0.011753407,0.013354066,0.01783591,0.015869386,0.016280984,0.016646849,0.017378579,0.014771792,0.013811397,0.010930211,0.005808104,0.015457788,0.013399799,0.012896735,0.012988201,0.009466752,0.45326077,0.85,1563,3664,14.3,20.8
59.9158017,0.003961841,0.00687991,0.007138047,0.007171717,0.007429854,0.008204265,0.008540965,0.008080808,0.008428732,0.008776655,0.004444444,0.00349046,0.004601571,0.005241302,0.005106622,0.005499439,0.005993266,0.005701459,0.006419753,0.006498316,0.006554433,0.006588103,0.005230079,0.006520763,0.00694725,0.007676768,0.008383838,0.007777778,0.009225589,0.009753086,0.010673401,0.012446689,0.012592593,0.007126824,0.013030303,0.018653199,0.018922559,0.023894501,0.030751964,0.04030303,0.061638608,0.325948373,0.007923681,0.006363636,0.006498316,0.007676768,0.006026936,0.187261504,0.95,881,5965,30.8,44.7
137.5764293,0.02058305,0.009307475,0.008569437,0.010701546,0.009676494,0.010414531,0.010250523,0.009184468,0.009307475,0.010947558,0.005043257,0.019475993,0.006560335,0.006109312,0.004961253,0.005248268,0.006232318,0.006806347,0.007667391,0.008774447,0.007667391,0.007585387,0.012792652,0.007995408,0.009307475,0.009963508,0.010455533,0.008405429,0.011439583,0.010332527,0.013776703,0.01705687,0.012095617,0.013612694,0.013940711,0.020378039,0.021321087,0.024478248,0.032186642,0.040223051,0.048136455,0.043667227,0.015006765,0.01275165,0.013817705,0.014022715,0.009348477,0.352412973,0.9,1287,4024,18.6,27.2
82.25668157,0.015466156,0.008045977,0.00807152,0.008314176,0.009131545,0.009003831,0.010664112,0.010255428,0.010102171,0.009386973,0.004891443,0.012183908,0.005070243,0.004891443,0.00559387,0.005823755,0.005785441,0.005542784,0.005810983,0.005938697,0.006296296,0.006015326,0.009399745,0.006296296,0.006257982,0.006871009,0.007496807,0.007407407,0.008288633,0.009106003,0.009246488,0.0100894,0.010536398,0.009233716,0.010715198,0.012247765,0.014610473,0.014393359,0.017701149,0.024278416,0.03532567,0.249731801,0.009553001,0.008607918,0.010114943,0.011570881,0.007292465,0.301340996,0.9,1221,4285,41.8,43.4
47.60875833,9.25E-04,0.005384163,0.004844784,0.00606802,0.00758984,0.008639704,0.011249916,0.009236874,0.008370014,0.009179084,0.004806257,0.002157518,0.005085578,0.005066315,0.004122401,0.005393795,0.004575094,0.00509521,0.005913911,0.006347341,0.00666519,0.00666519,0.003583021,0.007724685,0.008235169,0.008581913,0.008495227,0.008138852,0.010122998,0.008678231,0.009583618,0.01355191,0.013619333,0.003881606,0.013128112,0.017760997,0.018724175,0.025909481,0.029107231,0.041349219,0.063714206,0.373424,0.005143369,0.002802847,0.005326373,0.005519008,0.004209087,0.15630448,0.96,848,7429,33.9,47.6
134.9206821,0.024523308,0.00650894,0.006725004,0.007589262,0.008750608,0.008183439,0.007049101,0.008480527,0.009506833,0.009371793,0.005185545,0.017177119,0.004402312,0.005212553,0.005833738,0.005509642,0.005347594,0.005644682,0.005860747,0.005374602,0.007211149,0.008399503,0.015880732,0.007940366,0.00650894,0.006184843,0.006373899,0.009857938,0.010533139,0.012423702,0.010857235,0.010992276,0.01315292,0.00996597,0.014719386,0.016123805,0.020688165,0.02117431,0.031221304,0.036920002,0.054340193,0.129719656,0.008642575,0.007724302,0.007049101,0.010290066,0.006427916,0.336439259,0.89,1156,3939,21.1,31.4
136.5854797,0.023509058,0.006640545,0.006920415,0.007047629,0.007302056,0.008370649,0.008116222,0.008217993,0.008675962,0.0094138,0.004834114,0.019947079,0.005063098,0.005953593,0.00536841,0.005444738,0.006106249,0.006487889,0.006793202,0.006894973,0.007683696,0.007098514,0.015112966,0.007760024,0.007378384,0.008217993,0.008446977,0.01007531,0.00997354,0.010838591,0.011703643,0.012695909,0.014705882,0.011372888,0.014476898,0.017453694,0.018878486,0.023051089,0.028673926,0.037070018,0.05101262,0.109250967,0.012059841,0.009337472,0.009210258,0.009210258,0.00630979,0.343832689,0.89,1277,4132,19.9,28.8
136.1259095,0.008953168,0.008494031,0.008092287,0.008666208,0.008436639,0.00901056,0.009268825,0.008407943,0.008981864,0.009900138,0.005394858,0.017533287,0.005251377,0.006714876,0.006255739,0.006944444,0.006887052,0.005825298,0.006112259,0.006714876,0.007862718,0.007604454,0.010474059,0.007661846,0.006370523,0.006284435,0.00901056,0.009613177,0.01104798,0.012798439,0.013114096,0.012511478,0.014950643,0.00886708,0.015008035,0.018451561,0.021321166,0.023702938,0.03234045,0.040920569,0.060491276,0.125660009,0.010187098,0.00806359,0.009986226,0.010703627,0.007805326,0.315340909,0.89,1181,3319,21.1,31.2
122.2942839,0.028964862,0.005539728,0.005856284,0.005909043,0.007333544,0.007861137,0.008124934,0.008652527,0.008547009,0.00923288,0.005328691,0.01224016,0.005170413,0.005645246,0.006067321,0.004959375,0.005803524,0.007491822,0.006436636,0.007175266,0.007966656,0.006964229,0.008705286,0.006542155,0.008230453,0.0076501,0.008810805,0.009602195,0.009654954,0.010868418,0.011923605,0.014878126,0.015036404,0.008283212,0.015880553,0.018835074,0.021103725,0.029017622,0.031022475,0.040097077,0.042312968,0.049752031,0.007175266,0.006383877,0.005539728,0.007491822,0.004801097,0.423129682,0.82,1171,2218,15.1,25.4
46.78941004,4.93E-04,0.007047752,0.00690392,0.007027205,0.007294321,0.007581984,0.007602531,0.007879921,0.008825101,0.00890729,0.00486973,0.004109476,0.004695077,0.005116298,0.004551245,0.00565053,0.005403962,0.005804635,0.00659571,0.006544341,0.006934742,0.007725816,0.00431495,0.006842278,0.007006657,0.007838826,0.006575162,0.008054574,0.008999753,0.009061396,0.010355881,0.012277061,0.014146873,0.003821813,0.01330443,0.014598915,0.020383003,0.024821238,0.028653325,0.041176954,0.062412674,0.361952412,0.004993014,0.003780718,0.004910824,0.007068299,0.005516972,0.169567272,0.95,877,6042,33.1,46.3
46.40776555,0.003543667,0.004178733,0.004191434,0.004820149,0.004788396,0.005848956,0.006763451,0.006337957,0.006630087,0.006769801,0.003353147,0.002343393,0.00357542,0.003924707,0.004096174,0.004464513,0.004451811,0.004273993,0.004655032,0.00443911,0.004458162,0.004432759,0.003480161,0.004997968,0.00550602,0.006223645,0.006985724,0.008052634,0.008522583,0.008382868,0.009989585,0.010218209,0.012942641,0.005429813,0.014587461,0.016321191,0.01853757,0.020976223,0.029378144,0.036916375,0.056743129,0.450013971,0.004388305,0.003638927,0.004547071,0.005461566,0.003416654,0.142000711,0.96,681,5964,40,55.5
35.68503329,8.75E-04,0.006354645,0.005698525,0.00552842,0.007338825,0.007338825,0.008845472,0.008857622,0.012235426,0.015661831,0.007508931,0.001871157,0.007885592,0.007630434,0.007144419,0.006937863,0.005965833,0.005820029,0.005941532,0.007059367,0.007909893,0.007849141,0.002636631,0.008444509,0.0081529,0.01009696,0.010522223,0.01399723,0.014276688,0.011749411,0.012587786,0.012223275,0.013231756,0.002831037,0.014519696,0.022538942,0.019282642,0.022223032,0.034434157,0.039926126,0.059354572,0.258730043,0.004313382,0.003329202,0.005054555,0.006378946,0.005431217,0.225474472,0.92,1116,4853,32.2,35.4
49.64869768,6.35E-04,0.005304119,0.005878831,0.006573276,0.007195881,0.008920019,0.010500479,0.011111111,0.011805556,0.012895115,0.006261973,0.001819923,0.006321839,0.00654933,0.005914751,0.006417625,0.006369732,0.006812739,0.007028257,0.007076149,0.008560824,0.008369253,0.00289751,0.009015805,0.009758142,0.010081418,0.010416667,0.011398467,0.01148228,0.012643678,0.012823276,0.013493774,0.016079981,0.002873563,0.017923851,0.018342912,0.019456418,0.027262931,0.031908525,0.04220546,0.0625,0.258393199,0.003484195,0.004070881,0.005280172,0.007435345,0.004573755,0.215876437,0.93,1123,5588,30.4,33.3
